repo,repo_url,seed_category,activity_label,analysis_date_utc,repo_head_sha,file_path,file_language,absolute_path,lines_of_code,unique_authors_12m,repo_unique_authors_12m,repo_commits_12m,repo_commits_per_month_12m,churn_12m,added_lines_12m,deleted_lines_12m,bus_factor_single_dev,bus_factor_75_dominant_author,dominant_author,dominant_author_share,last_12m_observed_commits
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/operatorwrap/InputOperatorWrap6.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\operatorwrap\InputOperatorWrap6.java,90,1,114,1297,108.08333333333333,2,1,1,True,True,smita_1078,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/operatorwrap/InputOperatorWrapArrayAssign.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\operatorwrap\InputOperatorWrapArrayAssign.java,77,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/operatorwrap/InputOperatorWrapEol.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\operatorwrap\InputOperatorWrapEol.java,73,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/operatorwrap/InputOperatorWrapInstanceOfOperator.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\operatorwrap\InputOperatorWrapInstanceOfOperator.java,93,1,114,1297,108.08333333333333,2,1,1,True,True,Amit Kumar Deohoria,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/operatorwrap/InputOperatorWrapInstanceOfOperatorEndOfLine.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\operatorwrap\InputOperatorWrapInstanceOfOperatorEndOfLine.java,93,1,114,1297,108.08333333333333,2,1,1,True,True,Amit Kumar Deohoria,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/operatorwrap/InputOperatorWrapNl.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\operatorwrap\InputOperatorWrapNl.java,73,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/operatorwrap/InputOperatorWrapTryWithResources.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\operatorwrap\InputOperatorWrapTryWithResources.java,53,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadCheckRecords.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadCheckRecords.java,65,2,114,1297,108.08333333333333,32,21,11,False,True,vivek-0509,0.9523809523809523,2
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadCheckRecordsSpace.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadCheckRecordsSpace.java,65,2,114,1297,108.08333333333333,29,18,11,False,True,vivek-0509,0.9444444444444444,2
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadForRecordPattern.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadForRecordPattern.java,73,1,114,1297,108.08333333333333,2,1,1,True,True,Amit Kumar Deohoria,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadForRecordPatternWithSpaceOption.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadForRecordPatternWithSpaceOption.java,55,1,114,1297,108.08333333333333,2,1,1,True,True,Amit Kumar Deohoria,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadForWhitespace.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadForWhitespace.java,68,1,114,1297,108.08333333333333,15,9,6,True,True,vivek-0509,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadForWhitespace2.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadForWhitespace2.java,71,1,114,1297,108.08333333333333,20,13,7,True,True,vivek-0509,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadLambda.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadLambda.java,52,2,114,1297,108.08333333333333,45,31,14,False,True,vivek-0509,0.9354838709677419,2
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadLeftRightAndNoSpace1.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadLeftRightAndNoSpace1.java,354,2,114,1297,108.08333333333333,265,194,71,False,True,vivek-0509,0.9948453608247423,2
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadLeftRightAndNoSpace2.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadLeftRightAndNoSpace2.java,253,1,114,1297,108.08333333333333,55,40,15,True,True,vivek-0509,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadLeftRightAndNoSpace3.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadLeftRightAndNoSpace3.java,233,1,114,1297,108.08333333333333,2,1,1,True,True,vishakha-mali,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadWhitespace.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadWhitespace.java,308,2,114,1297,108.08333333333333,32,22,10,False,True,vivek-0509,0.7727272727272727,2
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/parenpad/InputParenPadWhitespace2.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\parenpad\InputParenPadWhitespace2.java,343,2,114,1297,108.08333333333333,99,73,26,False,True,vivek-0509,0.9315068493150684,2
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/separatorwrap/InputSeparatorWrapForInvalidOption.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\separatorwrap\InputSeparatorWrapForInvalidOption.java,73,1,114,1297,108.08333333333333,2,1,1,True,True,vishakha-mali,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/separatorwrap/InputSeparatorWrapForTestComma.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\separatorwrap\InputSeparatorWrapForTestComma.java,73,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/separatorwrap/InputSeparatorWrapForTestDot.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\separatorwrap\InputSeparatorWrapForTestDot.java,73,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/typecastparenpad/InputTypecastParenPadWhitespace.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\typecastparenpad\InputTypecastParenPadWhitespace.java,284,1,114,1297,108.08333333333333,8,3,5,True,True,Tahanima Chowdhury,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/typecastparenpad/InputTypecastParenPadWhitespaceTestSpace.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\typecastparenpad\InputTypecastParenPadWhitespaceTestSpace.java,286,1,114,1297,108.08333333333333,6,3,3,True,True,Tahanima Chowdhury,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterAnnotation2.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterAnnotation2.java,99,1,114,1297,108.08333333333333,99,99,0,True,True,Mohit Attry,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterBraces.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterBraces.java,118,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterDefaultConfig.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterDefaultConfig.java,228,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterFor.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterFor.java,62,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterLiteralDo.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterLiteralDo.java,74,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterLiteralElse.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterLiteralElse.java,74,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterLiteralFor.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterLiteralFor.java,74,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterLiteralIf.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterLiteralIf.java,74,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterLiteralWhen.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterLiteralWhen.java,50,1,114,1297,108.08333333333333,2,1,1,True,True,Amit Kumar Deohoria,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterLiteralWhile.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterLiteralWhile.java,74,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterSwitchStatements.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterSwitchStatements.java,59,1,114,1297,108.08333333333333,2,1,1,True,True,Amit Kumar Deohoria,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterTypeCast.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterTypeCast.java,290,1,114,1297,108.08333333333333,8,3,5,True,True,Tahanima Chowdhury,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespaceafter/InputWhitespaceAfterWithEmoji.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespaceafter\InputWhitespaceAfterWithEmoji.java,52,1,114,1297,108.08333333333333,6,3,3,True,True,Tahanima Chowdhury,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAround1.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAround1.java,51,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAround2.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAround2.java,51,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAround3.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAround3.java,51,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAroundAllowEmptyCompactCtors.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAroundAllowEmptyCompactCtors.java,90,1,114,1297,108.08333333333333,2,1,1,True,True,Amit Kumar Deohoria,1.0,1
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAroundAllowEmptyTypesAndNonEmptyClasses.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAroundAllowEmptyTypesAndNonEmptyClasses.java,58,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAroundAllowEmptyTypesAndNonEmptyClasses2.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAroundAllowEmptyTypesAndNonEmptyClasses2.java,57,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAroundBraces.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAroundBraces.java,136,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAroundBraces2.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAroundBraces2.java,136,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAroundCatch.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAroundCatch.java,59,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAroundEmptyTypesAndCycles.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAroundEmptyTypesAndCycles.java,87,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAroundEmptyTypesAndCycles2.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAroundEmptyTypesAndCycles2.java,87,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAroundGenerics.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAroundGenerics.java,51,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
checkstyle,https://github.com/checkstyle/checkstyle,STAGNANT,ACTIVE,2026-01-06T01:22:58.433324+00:00,6cf8a4089dfed7f868dbfe53b82f5c759005491d,src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/whitespacearound/InputWhitespaceAroundKeywordsAndOperators.java,java,C:\Final_Year_Project_\data\raw_repos\checkstyle\src\test\resources\com\puppycrawl\tools\checkstyle\checks\whitespace\whitespacearound\InputWhitespaceAroundKeywordsAndOperators.java,307,0,114,1297,108.08333333333333,0,0,0,False,False,,0.0,0
