project_key,file_path,sonar_complexity,sonar_ncloc,sonar_cognitive_complexity,sonar_comment_lines_density,sonar_reliability_rating,sonar_security_rating,sonar_sqale_rating,sonar_sqale_index,sonar_violations,sonar_code_smells,sonar_bugs,sonar_vulnerabilities,sonar_duplicated_blocks,sonar_duplicated_lines_density,sonar_test_success_density,repo,analysis_date_utc,repo_head_sha,sonar_host_url,sonar_project_key
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TempDirectoryMetaAnnotationTests.java,6,48,,4.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TempDirectoryPreconditionTests.java,10,75,,7.4,1.0,1.0,1.0,20,4,4,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TempDirectoryTests.java,194,1245,3,2.0,2.0,1.0,1.0,541,113,31,82,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TestExecutionExceptionHandlerTests.java,13,157,,2.5,1.0,1.0,2.0,255,18,18,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TestInfoParameterResolverTests.java,11,76,,2.6,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TestInstanceFactoryTests.java,70,632,3,5.7,1.0,1.0,1.0,347,30,30,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TestInstancePostProcessorAndPreDestroyCallbackTests.java,28,188,,7.4,1.0,1.0,1.0,56,6,6,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TestInstancePostProcessorTests.java,24,171,1,5.0,1.0,1.0,1.0,30,4,4,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TestInstancePreConstructCallbackTests.java,74,468,3,2.9,1.0,1.0,1.0,313,22,22,,,6,27.7,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TestInstancePreDestroyCallbackTests.java,23,153,1,6.7,1.0,1.0,1.0,22,3,3,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TestInstancePreDestroyCallbackUtilityMethodTests.java,9,85,,0.0,1.0,1.0,1.0,36,6,6,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TestReporterParameterResolverTests.java,6,44,,2.2,1.0,1.0,1.0,10,2,2,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TestWatcherTests.java,69,336,2,6.4,1.0,1.0,1.0,56,8,8,,,2,8.5,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TimeoutConfigurationTests.java,13,150,1,0.7,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TimeoutDurationParserTests.java,7,56,,1.8,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TimeoutDurationTests.java,2,23,,4.2,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TimeoutExceptionFactoryTests.java,6,48,,2.0,1.0,1.0,1.0,7,2,2,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TimeoutExtensionTests.java,92,735,3,0.9,1.0,1.0,1.0,531,37,37,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TimeoutInvocationFactoryTests.java,10,75,,5.1,1.0,1.0,1.0,10,2,2,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/sub/AlwaysDisabledCondition.java,1,10,,41.2,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/sub/AnotherAlwaysDisabledCondition.java,0,3,,70.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/sub/SystemPropertyCondition.java,3,36,3,12.2,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/subpackage/SuperClassWithPackagePrivateLifecycleMethodInDifferentPackageTestCase.java,2,18,,5.3,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/support/OpenTest4JAndJUnit4AwareThrowableCollectorTests.java,14,81,5,16.5,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/JupiterMigrationSupportTestSuite.java,0,11,,45.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/conditions/IgnoreAnnotationIntegrationTests.java,5,51,,12.1,1.0,1.0,1.0,2,1,1,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/conditions/IgnoreConditionTests.java,10,90,,22.4,1.0,1.0,1.0,20,4,4,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/AbstractTestRuleAdapterTests.java,7,48,,2.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/EnableRuleMigrationSupportWithBothRuleTypesTests.java,8,67,2,0.0,1.0,1.0,2.0,140,6,6,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/ExpectedExceptionSupportTests.java,12,87,,3.3,1.0,1.0,1.0,60,3,3,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.java,10,58,2,0.0,1.0,1.0,1.0,80,4,4,,,2,31.7,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForMixedMethodAndFieldRulesTests.java,11,68,1,4.2,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForMultipleFieldRulesTests.java,8,52,2,0.0,1.0,1.0,2.0,80,4,4,,,1,32.0,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForMultipleMethodRulesTests.java,10,56,2,0.0,1.0,1.0,1.0,80,4,4,,,2,32.9,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForTemporaryFolderFieldTests.java,2,24,,0.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportWithInheritanceTests.java,0,4,,0.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceWithoutAdapterTests.java,2,22,1,4.3,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/FailAfterAllHelper.java,1,6,,25.0,1.0,1.0,1.0,5,1,1,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/LauncherBasedEnableRuleMigrationSupportTests.java,11,80,,0.0,1.0,1.0,1.0,80,4,4,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/VerifierSupportForMixedMethodAndFieldRulesTests.java,7,42,2,2.3,1.0,1.0,1.0,40,2,2,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/WrongExtendWithForVerifierFieldTests.java,4,28,1,3.4,1.0,1.0,1.0,20,1,1,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/migrationsupport/rules/WrongExtendWithForVerifierMethodTests.java,5,31,1,3.1,1.0,1.0,1.0,20,1,1,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/ParameterInfoIntegrationTests.java,7,77,1,1.3,1.0,1.0,1.0,,,,,,2,65.5,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/ParameterizedClassIntegrationTests.java,267,1807,16,1.0,1.0,1.0,1.0,631,56,56,,,6,4.5,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/ParameterizedInvocationNameFormatterTests.java,45,344,,2.3,3.0,1.0,1.0,184,18,17,1,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/ParameterizedTestContextTests.java,13,56,,3.4,1.0,1.0,1.0,35,7,7,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/ParameterizedTestExtensionTests.java,65,358,3,1.9,1.0,1.0,1.0,80,16,16,,,1,3.4,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java,361,2159,12,2.4,1.0,1.0,1.0,544,46,46,,,3,4.4,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/ParameterizedTestSuite.java,0,11,,45.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/aggregator/AggregatorIntegrationTests.java,39,331,4,3.2,1.0,1.0,1.0,40,2,2,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/aggregator/DefaultArgumentsAccessorTests.java,30,128,,3.0,1.0,1.0,1.0,7,2,2,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/converter/DefaultArgumentConverterTests.java,16,121,,2.4,1.0,1.0,1.0,20,3,3,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/converter/JavaTimeArgumentConverterTests.java,18,116,,2.5,1.0,1.0,1.0,10,1,1,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/converter/TypedArgumentConverterTests.java,35,167,1,2.3,1.0,1.0,1.0,47,7,7,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/provider/AnnotationBasedArgumentsProviderTests.java,5,57,,0.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/provider/ArgumentsTests.java,4,30,,6.3,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/provider/CsvArgumentsProviderTests.java,65,357,8,4.3,1.0,1.0,1.0,41,5,5,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java,61,476,8,0.2,1.0,1.0,1.0,160,7,7,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/provider/EnumArgumentsProviderTests.java,36,163,,0.6,1.0,1.0,1.0,19,5,5,,,2,4.5,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/provider/EnumSourceTests.java,37,90,,1.1,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/provider/FieldArgumentsProviderTests.java,75,410,2,3.3,1.0,1.0,1.0,107,15,15,,,2,18.0,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/provider/MethodArgumentsProviderTests.java,152,749,2,3.7,1.0,1.0,1.0,127,19,19,,,2,10.5,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/provider/MockCsvAnnotationBuilder.java,25,146,,4.6,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/provider/ValueArgumentsProviderTests.java,16,104,,6.3,1.0,1.0,1.0,20,1,1,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/support/AnnotationConsumerInitializerTests.java,20,149,,0.0,1.0,1.0,1.0,22,5,5,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/support/DeprecatedParameterInfoIntegrationTests.java,7,81,1,1.2,1.0,1.0,1.0,,,,,,2,63.2,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/api/kotlin/KotlinAssertTimeoutAssertionsTests.kt,32,303,1,5.3,1.0,1.0,1.0,139,13,13,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/api/kotlin/KotlinAssertionsTests.kt,20,298,,5.4,1.0,1.0,1.0,135,25,25,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/api/kotlin/KotlinDynamicTests.kt,3,41,,10.9,1.0,1.0,1.0,10,2,2,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/api/kotlin/KotlinFailAssertionsTests.kt,11,115,1,0.0,1.0,1.0,1.0,50,10,10,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/api/kotlin/KotlinSuspendFunctionsTests.kt,23,180,,1.6,1.0,1.0,1.0,15,3,3,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/engine/kotlin/ArbitraryNamingKotlinTestCase.kt,2,13,,0.0,1.0,1.0,2.0,20,4,4,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/engine/kotlin/InstancePerClassKotlinTestCase.kt,7,44,,0.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/engine/kotlin/InstancePerMethodKotlinTestCase.kt,7,46,,0.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/engine/kotlin/KotlinDefaultImplsTestCase.kt,1,10,,0.0,1.0,1.0,1.0,5,1,1,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/engine/kotlin/KotlinInterfaceImplementationTestCase.kt,0,2,,0.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/engine/kotlin/KotlinInterfaceTestCase.kt,1,8,,0.0,1.0,1.0,1.0,10,2,2,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/params/ParameterizedClassKotlinIntegrationTests.kt,3,42,,0.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/params/ParameterizedInvocationNameFormatterIntegrationTests.kt,9,62,8,0.0,1.0,1.0,1.0,40,8,8,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/params/ParameterizedTestKotlinSequenceIntegrationTests.kt,3,35,,7.9,1.0,1.0,1.0,10,2,2,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/params/aggregator/ArgumentsAccessorKotlinTests.kt,6,44,,6.4,1.0,1.0,1.0,30,6,6,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/params/aggregator/DisplayNameTests.kt,3,30,2,9.1,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/kotlin/org/junit/jupiter/params/converter/TypedArgumentConverterKotlinTests.kt,4,25,,0.0,1.0,1.0,1.0,2,1,1,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,jupiter-tests/src/test/resources/log4j2-test.xml,,23,,0.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,platform-tests/platform-tests.gradle.kts,,,,,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,platform-tests/src/jmh/java/org/junit/jupiter/jmh/AssertionBenchmarks.java,11,34,,5.6,1.0,1.0,1.0,47,8,8,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,platform-tests/src/processStarter/java/org/junit/platform/tests/process/OutputFiles.java,0,4,,0.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,platform-tests/src/processStarter/java/org/junit/platform/tests/process/ProcessResult.java,2,10,,0.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,platform-tests/src/processStarter/java/org/junit/platform/tests/process/ProcessStarter.java,14,93,4,0.0,1.0,1.0,1.0,20,2,2,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,platform-tests/src/processStarter/java/org/junit/platform/tests/process/WatchedOutput.java,1,10,,0.0,1.0,1.0,1.0,,,,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
junit5,platform-tests/src/processStarter/java/org/junit/platform/tests/process/WatchedProcess.java,4,53,3,0.0,1.0,1.0,1.0,5,1,1,,,,,,junit5,2026-01-06T01:44:57.165513+00:00,b822a12c0b6491e4aa2ce2642cc677e12b0810a5,http://localhost:9000,junit5
